,ano,estado,classe,valor,quant
4799,2019,MARANHÃO,Cédulas - 2a. família,50.00,1.474
4800,2019,MARANHÃO,Cédulas - 1a. família,100.00,35
4801,2019,MARANHÃO,Cédulas - 2a. família,100.00,1.355
4802,2019,MATO GROSSO,Cédulas - 1a. família,2.00,13
4803,2019,MATO GROSSO,Cédulas - 2a. família,2.00,42
4804,2019,MATO GROSSO,Cédulas - 1a. família,5.00,136
4805,2019,MATO GROSSO,Cédulas - 2a. família,5.00,96
4806,2019,MATO GROSSO,Cédulas - 1a. família,10.00,265
4807,2019,MATO GROSSO,Cédulas - 2a. família,10.00,245
4808,2019,MATO GROSSO,Cédulas - 1a. família,20.00,57
4809,2019,MATO GROSSO,Cédulas - 2a. família,20.00,1.692
4810,2019,MATO GROSSO,Cédulas - 1a. família,50.00,800
4811,2019,MATO GROSSO,Cédulas - 2a. família,50.00,1.141
4812,2019,MATO GROSSO,Cédulas - 1a. família,100.00,288
4813,2019,MATO GROSSO,Cédulas - 2a. família,100.00,2.759
4814,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,2.00,2
4815,2019,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,35
4816,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,5.00,46
4817,2019,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,124
4818,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,10.00,98
4819,2019,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,473
4820,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,20.00,1.182
4821,2019,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,2.339
4822,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,50.00,3.319
4823,2019,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,102
4824,2019,MATO GROSSO DO SUL,Cédulas - 2a. família,100.00,1.641
4825,2019,MINAS GERAIS,Cédulas - 1a. família,2.00,45
4826,2019,MINAS GERAIS,Cédulas - 2a. família,2.00,193
4827,2019,MINAS GERAIS,Cédulas - 1a. família,5.00,477
4828,2019,MINAS GERAIS,Cédulas - 2a. família,5.00,987
4829,2019,MINAS GERAIS,Cédulas - em polímero,10.00,8
4830,2019,MINAS GERAIS,Cédulas - 1a. família,10.00,1.092
4831,2019,MINAS GERAIS,Cédulas - 2a. família,10.00,4.805
4832,2019,MINAS GERAIS,Cédulas - 1a. família,20.00,119
4833,2019,MINAS GERAIS,Cédulas - 2a. família,20.00,8.981
4834,2019,MINAS GERAIS,Cédulas - 1a. família,50.00,5.290
4835,2019,MINAS GERAIS,Cédulas - 2a. família,50.00,5.251
4836,2019,MINAS GERAIS,Cédulas - 1a. família,100.00,9.175
4837,2019,MINAS GERAIS,Cédulas - 2a. família,100.00,25.135
4838,2019,PARÁ,Cédulas - 1a. família,2.00,9
4839,2019,PARÁ,Cédulas - 2a. família,2.00,18
4840,2019,PARÁ,Cédulas - 1a. família,5.00,43
4841,2019,PARÁ,Cédulas - 2a. família,5.00,54
4842,2019,PARÁ,Cédulas - 1a. família,10.00,67
4843,2019,PARÁ,Cédulas - 2a. família,10.00,228
4844,2019,PARÁ,Cédulas - 1a. família,20.00,12
4845,2019,PARÁ,Cédulas - 2a. família,20.00,867
4846,2019,PARÁ,Cédulas - 1a. família,50.00,424
4847,2019,PARÁ,Cédulas - 2a. família,50.00,2.319
4848,2019,PARÁ,Cédulas - 1a. família,100.00,64
4849,2019,PARÁ,Cédulas - 2a. família,100.00,2.506
4850,2019,PARAÍBA,Cédulas - 1a. família,2.00,5
4851,2019,PARAÍBA,Cédulas - 2a. família,2.00,1
4852,2019,PARAÍBA,Cédulas - 1a. família,5.00,52
4853,2019,PARAÍBA,Cédulas - 2a. família,5.00,31
4854,2019,PARAÍBA,Cédulas - 1a. família,10.00,120
4855,2019,PARAÍBA,Cédulas - 2a. família,10.00,152
4856,2019,PARAÍBA,Cédulas - 1a. família,20.00,15
4857,2019,PARAÍBA,Cédulas - 2a. família,20.00,507
4858,2019,PARAÍBA,Cédulas - 1a. família,50.00,416
4859,2019,PARAÍBA,Cédulas - 2a. família,50.00,819
4860,2019,PARAÍBA,Cédulas - 1a. família,100.00,72
4861,2019,PARAÍBA,Cédulas - 2a. família,100.00,2.213
4862,2019,PARANÁ,Cédulas - 1a. família,2.00,95
4863,2019,PARANÁ,Cédulas - 2a. família,2.00,75
4864,2019,PARANÁ,Cédulas - 1a. família,5.00,267
4865,2019,PARANÁ,Cédulas - 2a. família,5.00,567
4866,2019,PARANÁ,Cédulas - em polímero,10.00,2
4867,2019,PARANÁ,Cédulas - 1a. família,10.00,410
4868,2019,PARANÁ,Cédulas - 2a. família,10.00,4.058
4869,2019,PARANÁ,Cédulas - 1a. família,20.00,165
4870,2019,PARANÁ,Cédulas - 2a. família,20.00,3.918
4871,2019,PARANÁ,Cédulas - 1a. família,50.00,3.605
4872,2019,PARANÁ,Cédulas - 2a. família,50.00,2.713
4873,2019,PARANÁ,Cédulas - 1a. família,100.00,1.261
4874,2019,PARANÁ,Cédulas - 2a. família,100.00,13.296
4875,2019,PERNAMBUCO,Cédulas - 1a. família,1.00,2
4876,2019,PERNAMBUCO,Cédulas - 1a. família,2.00,10
4877,2019,PERNAMBUCO,Cédulas - 2a. família,2.00,16
4878,2019,PERNAMBUCO,Cédulas - 1a. família,5.00,66
4879,2019,PERNAMBUCO,Cédulas - 2a. família,5.00,161
4880,2019,PERNAMBUCO,Cédulas - em polímero,10.00,1
4881,2019,PERNAMBUCO,Cédulas - 1a. família,10.00,98
4882,2019,PERNAMBUCO,Cédulas - 2a. família,10.00,829
4883,2019,PERNAMBUCO,Cédulas - 1a. família,20.00,31
4884,2019,PERNAMBUCO,Cédulas - 2a. família,20.00,1.876
4885,2019,PERNAMBUCO,Cédulas - 1a. família,50.00,709
4886,2019,PERNAMBUCO,Cédulas - 2a. família,50.00,1.865
4887,2019,PERNAMBUCO,Cédulas - 1a. família,100.00,376
4888,2019,PERNAMBUCO,Cédulas - 2a. família,100.00,6.183
4889,2019,PIAUÍ,Cédulas - 1a. família,2.00,1
4890,2019,PIAUÍ,Cédulas - 2a. família,2.00,1
4891,2019,PIAUÍ,Cédulas - 1a. família,5.00,6
4892,2019,PIAUÍ,Cédulas - 2a. família,5.00,9
4893,2019,PIAUÍ,Cédulas - 1a. família,10.00,20
4894,2019,PIAUÍ,Cédulas - 2a. família,10.00,57
4895,2019,PIAUÍ,Cédulas - 1a. família,20.00,1
4896,2019,PIAUÍ,Cédulas - 2a. família,20.00,388
4897,2019,PIAUÍ,Cédulas - 1a. família,50.00,75
4898,2019,PIAUÍ,Cédulas - 2a. família,50.00,608
4899,2019,PIAUÍ,Cédulas - 1a. família,100.00,21
4900,2019,PIAUÍ,Cédulas - 2a. família,100.00,1.421
4901,2019,RIO DE JANEIRO,Cédulas - 1a. família,2.00,87
4902,2019,RIO DE JANEIRO,Cédulas - 2a. família,2.00,170
4903,2019,RIO DE JANEIRO,Cédulas - 1a. família,5.00,400
4904,2019,RIO DE JANEIRO,Cédulas - 2a. família,5.00,730
4905,2019,RIO DE JANEIRO,Cédulas - em polímero,10.00,2
4906,2019,RIO DE JANEIRO,Cédulas - 1a. família,10.00,909
4907,2019,RIO DE JANEIRO,Cédulas - 2a. família,10.00,1.564
4908,2019,RIO DE JANEIRO,Cédulas - 1a. família,20.00,165
4909,2019,RIO DE JANEIRO,Cédulas - 2a. família,20.00,8.202
4910,2019,RIO DE JANEIRO,Cédulas - 1a. família,50.00,9.212
4911,2019,RIO DE JANEIRO,Cédulas - 2a. família,50.00,6.981
4912,2019,RIO DE JANEIRO,Cédulas - 1a. família,100.00,2.299
4913,2019,RIO DE JANEIRO,Cédulas - 2a. família,100.00,12.226
4914,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,2.00,1
4915,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,2.00,8
4916,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,32
4917,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,5.00,35
4918,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,67
4919,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,10.00,178
4920,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,20.00,3
4921,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,20.00,401
4922,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,387
4923,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,50.00,1.176
4924,2019,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,41
4925,2019,RIO GRANDE DO NORTE,Cédulas - 2a. família,100.00,1.679
4926,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,19
4927,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,2.00,183
4928,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,305
4929,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,5.00,788
4930,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,355
4931,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,10.00,781
4932,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,20.00,39
4933,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,20.00,7.846
4934,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,1.070
4935,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,50.00,5.373
4936,2019,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,418
4937,2019,RIO GRANDE DO SUL,Cédulas - 2a. família,100.00,14.257
4938,2019,RONDÔNIA,Cédulas - 1a. família,2.00,1
4939,2019,RONDÔNIA,Cédulas - 2a. família,2.00,3
4940,2019,RONDÔNIA,Cédulas - 1a. família,5.00,6
4941,2019,RONDÔNIA,Cédulas - 2a. família,5.00,19
4942,2019,RONDÔNIA,Cédulas - 1a. família,10.00,15
4943,2019,RONDÔNIA,Cédulas - 2a. família,10.00,24
4944,2019,RONDÔNIA,Cédulas - 2a. família,20.00,335
4945,2019,RONDÔNIA,Cédulas - 1a. família,50.00,92
4946,2019,RONDÔNIA,Cédulas - 2a. família,50.00,142
4947,2019,RONDÔNIA,Cédulas - 1a. família,100.00,13
4948,2019,RONDÔNIA,Cédulas - 2a. família,100.00,627
4949,2019,RORAIMA,Cédulas - 2a. família,5.00,4
4950,2019,RORAIMA,Cédulas - 1a. família,10.00,11
4951,2019,RORAIMA,Cédulas - 2a. família,10.00,11
4952,2019,RORAIMA,Cédulas - 1a. família,20.00,1
4953,2019,RORAIMA,Cédulas - 2a. família,20.00,76
4954,2019,RORAIMA,Cédulas - 1a. família,50.00,67
4955,2019,RORAIMA,Cédulas - 2a. família,50.00,81
4956,2019,RORAIMA,Cédulas - 1a. família,100.00,10
4957,2019,RORAIMA,Cédulas - 2a. família,100.00,182
4958,2019,SANTA CATARINA,Cédulas - 1a. família,1.00,1
4959,2019,SANTA CATARINA,Cédulas - 1a. família,2.00,5
4960,2019,SANTA CATARINA,Cédulas - 2a. família,2.00,25
4961,2019,SANTA CATARINA,Cédulas - 1a. família,5.00,267
4962,2019,SANTA CATARINA,Cédulas - 2a. família,5.00,157
4963,2019,SANTA CATARINA,Cédulas - 1a. família,10.00,509
4964,2019,SANTA CATARINA,Cédulas - 2a. família,10.00,1.012
4965,2019,SANTA CATARINA,Cédulas - 1a. família,20.00,133
4966,2019,SANTA CATARINA,Cédulas - 2a. família,20.00,3.957
4967,2019,SANTA CATARINA,Cédulas - 1a. família,50.00,2.417
4968,2019,SANTA CATARINA,Cédulas - 2a. família,50.00,2.419
4969,2019,SANTA CATARINA,Cédulas - 1a. família,100.00,695
4970,2019,SANTA CATARINA,Cédulas - 2a. família,100.00,18.292
4971,2019,SÃO PAULO,Cédulas - 1a. família,1.00,1
4972,2019,SÃO PAULO,Cédulas - 1a. família,2.00,188
4973,2019,SÃO PAULO,Cédulas - 2a. família,2.00,385
4974,2019,SÃO PAULO,Cédulas - 1a. família,5.00,1.191
4975,2019,SÃO PAULO,Cédulas - 2a. família,5.00,1.349
4976,2019,SÃO PAULO,Cédulas - em polímero,10.00,35
4977,2019,SÃO PAULO,Cédulas - 1a. família,10.00,6.690
4978,2019,SÃO PAULO,Cédulas - 2a. família,10.00,6.306
4979,2019,SÃO PAULO,Cédulas - 1a. família,20.00,1.662
4980,2019,SÃO PAULO,Cédulas - 2a. família,20.00,21.627
4981,2019,SÃO PAULO,Cédulas - 1a. família,50.00,20.068
4982,2019,SÃO PAULO,Cédulas - 2a. família,50.00,28.521
4983,2019,SÃO PAULO,Cédulas - 1a. família,100.00,18.857
4984,2019,SÃO PAULO,Cédulas - 2a. família,100.00,59.125
4985,2019,SERGIPE,Cédulas - 1a. família,2.00,1
4986,2019,SERGIPE,Cédulas - 1a. família,5.00,2
4987,2019,SERGIPE,Cédulas - 2a. família,5.00,23
4988,2019,SERGIPE,Cédulas - 1a. família,10.00,9
4989,2019,SERGIPE,Cédulas - 2a. família,10.00,40
4990,2019,SERGIPE,Cédulas - 1a. família,20.00,3
4991,2019,SERGIPE,Cédulas - 2a. família,20.00,215
4992,2019,SERGIPE,Cédulas - 1a. família,50.00,73
4993,2019,SERGIPE,Cédulas - 2a. família,50.00,355
4994,2019,SERGIPE,Cédulas - 1a. família,100.00,27
4995,2019,SERGIPE,Cédulas - 2a. família,100.00,839
4996,2019,TOCANTINS,Cédulas - 1a. família,2.00,1
4997,2019,TOCANTINS,Cédulas - 2a. família,2.00,2
4998,2019,TOCANTINS,Cédulas - 1a. família,5.00,7
4999,2019,TOCANTINS,Cédulas - 2a. família,5.00,40
5000,2019,TOCANTINS,Cédulas - 1a. família,10.00,34
5001,2019,TOCANTINS,Cédulas - 2a. família,10.00,44
5002,2019,TOCANTINS,Cédulas - 1a. família,20.00,1
5003,2019,TOCANTINS,Cédulas - 2a. família,20.00,259
5004,2019,TOCANTINS,Cédulas - 1a. família,50.00,98
5005,2019,TOCANTINS,Cédulas - 2a. família,50.00,359
5006,2019,TOCANTINS,Cédulas - 1a. família,100.00,25
5007,2019,TOCANTINS,Cédulas - 2a. família,100.00,1.273
5008,2020,ACRE,Cédulas - 2a. família,20.00,3
5009,2020,ACRE,Cédulas - 2a. família,100.00,4
5010,2020,ALAGOAS,Cédulas - 2a. família,2.00,1
5011,2020,ALAGOAS,Cédulas - 1a. família,5.00,4
5012,2020,ALAGOAS,Cédulas - 2a. família,5.00,4
5013,2020,ALAGOAS,Cédulas - 2a. família,10.00,21
5014,2020,ALAGOAS,Cédulas - 2a. família,20.00,53
5015,2020,ALAGOAS,Cédulas - 1a. família,50.00,8
5016,2020,ALAGOAS,Cédulas - 2a. família,50.00,133
5017,2020,ALAGOAS,Cédulas - 1a. família,100.00,3
5018,2020,ALAGOAS,Cédulas - 2a. família,100.00,243
5019,2020,AMAPÁ,Cédulas - 1a. família,5.00,1
5020,2020,AMAPÁ,Cédulas - 1a. família,10.00,1
5021,2020,AMAPÁ,Cédulas - 2a. família,10.00,2
5022,2020,AMAPÁ,Cédulas - 2a. família,20.00,75
5023,2020,AMAPÁ,Cédulas - 1a. família,50.00,2
5024,2020,AMAPÁ,Cédulas - 2a. família,50.00,14
5025,2020,AMAPÁ,Cédulas - 2a. família,100.00,18
5026,2020,AMAZONAS,Cédulas - 1a. família,10.00,1
5027,2020,AMAZONAS,Cédulas - 2a. família,10.00,16
5028,2020,AMAZONAS,Cédulas - 2a. família,20.00,55
5029,2020,AMAZONAS,Cédulas - 1a. família,50.00,5
5030,2020,AMAZONAS,Cédulas - 2a. família,50.00,22
5031,2020,AMAZONAS,Cédulas - 1a. família,100.00,1
5032,2020,AMAZONAS,Cédulas - 2a. família,100.00,28
5033,2020,BAHIA,Cédulas - 2a. família,2.00,2
5034,2020,BAHIA,Cédulas - 1a. família,5.00,6
5035,2020,BAHIA,Cédulas - 2a. família,5.00,13
5036,2020,BAHIA,Cédulas - 1a. família,10.00,85
5037,2020,BAHIA,Cédulas - 2a. família,10.00,102
5038,2020,BAHIA,Cédulas - 1a. família,20.00,4
5039,2020,BAHIA,Cédulas - 2a. família,20.00,670
5040,2020,BAHIA,Cédulas - 1a. família,50.00,224
5041,2020,BAHIA,Cédulas - 2a. família,50.00,345
5042,2020,BAHIA,Cédulas - 1a. família,100.00,45
5043,2020,BAHIA,Cédulas - 2a. família,100.00,1.689
5044,2020,CEARÁ,Cédulas - 1a. família,2.00,4
5045,2020,CEARÁ,Cédulas - 2a. família,2.00,1
5046,2020,CEARÁ,Cédulas - 1a. família,5.00,33
5047,2020,CEARÁ,Cédulas - 2a. família,5.00,94
5048,2020,CEARÁ,Cédulas - 1a. família,10.00,12
5049,2020,CEARÁ,Cédulas - 2a. família,10.00,62
5050,2020,CEARÁ,Cédulas - 1a. família,20.00,1
5051,2020,CEARÁ,Cédulas - 2a. família,20.00,463
5052,2020,CEARÁ,Cédulas - 1a. família,50.00,24
5053,2020,CEARÁ,Cédulas - 2a. família,50.00,213
5054,2020,CEARÁ,Cédulas - 1a. família,100.00,10
5055,2020,CEARÁ,Cédulas - 2a. família,100.00,593
5056,2020,DISTRITO FEDERAL,Cédulas - 1a. família,2.00,1
5057,2020,DISTRITO FEDERAL,Cédulas - 2a. família,2.00,1
5058,2020,DISTRITO FEDERAL,Cédulas - 1a. família,5.00,15
5059,2020,DISTRITO FEDERAL,Cédulas - 2a. família,5.00,23
5060,2020,DISTRITO FEDERAL,Cédulas - 1a. família,10.00,30
5061,2020,DISTRITO FEDERAL,Cédulas - 2a. família,10.00,40
5062,2020,DISTRITO FEDERAL,Cédulas - 1a. família,20.00,5
5063,2020,DISTRITO FEDERAL,Cédulas - 2a. família,20.00,618
5064,2020,DISTRITO FEDERAL,Cédulas - 1a. família,50.00,53
5065,2020,DISTRITO FEDERAL,Cédulas - 2a. família,50.00,993
5066,2020,DISTRITO FEDERAL,Cédulas - 1a. família,100.00,14
5067,2020,DISTRITO FEDERAL,Cédulas - 2a. família,100.00,914
5068,2020,DISTRITO FEDERAL,Cédulas - 2a. família,200.00,1
5069,2020,ESPÍRITO SANTO,Cédulas - 2a. família,2.00,5
5070,2020,ESPÍRITO SANTO,Cédulas - 1a. família,5.00,1
5071,2020,ESPÍRITO SANTO,Cédulas - 2a. família,5.00,2
5072,2020,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,26
5073,2020,ESPÍRITO SANTO,Cédulas - 2a. família,10.00,41
5074,2020,ESPÍRITO SANTO,Cédulas - 2a. família,20.00,185
5075,2020,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,92
5076,2020,ESPÍRITO SANTO,Cédulas - 2a. família,50.00,117
5077,2020,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,21
5078,2020,ESPÍRITO SANTO,Cédulas - 2a. família,100.00,280
5079,2020,GOIÁS,Cédulas - 1a. família,2.00,2
5080,2020,GOIÁS,Cédulas - 2a. família,2.00,3
5081,2020,GOIÁS,Cédulas - 1a. família,5.00,20
5082,2020,GOIÁS,Cédulas - 2a. família,5.00,4
5083,2020,GOIÁS,Cédulas - 1a. família,10.00,18
5084,2020,GOIÁS,Cédulas - 2a. família,10.00,56
5085,2020,GOIÁS,Cédulas - 1a. família,20.00,4
5086,2020,GOIÁS,Cédulas - 2a. família,20.00,443
5087,2020,GOIÁS,Cédulas - 1a. família,50.00,76
5088,2020,GOIÁS,Cédulas - 2a. família,50.00,364
5089,2020,GOIÁS,Cédulas - 1a. família,100.00,45
5090,2020,GOIÁS,Cédulas - 2a. família,100.00,1.045
5091,2020,MARANHÃO,Cédulas - 2a. família,2.00,2
5092,2020,MARANHÃO,Cédulas - 1a. família,5.00,1
5093,2020,MARANHÃO,Cédulas - 2a. família,5.00,8
5094,2020,MARANHÃO,Cédulas - 1a. família,10.00,2
5095,2020,MARANHÃO,Cédulas - 2a. família,10.00,22
5096,2020,MARANHÃO,Cédulas - 2a. família,20.00,66
5097,2020,MARANHÃO,Cédulas - 1a. família,50.00,3
5098,2020,MARANHÃO,Cédulas - 2a. família,50.00,176
5099,2020,MARANHÃO,Cédulas - 1a. família,100.00,1
5100,2020,MARANHÃO,Cédulas - 2a. família,100.00,219
5101,2020,MATO GROSSO,Cédulas - 1a. família,5.00,2
5102,2020,MATO GROSSO,Cédulas - 2a. família,5.00,2
5103,2020,MATO GROSSO,Cédulas - 1a. família,10.00,3
5104,2020,MATO GROSSO,Cédulas - 2a. família,10.00,16
5105,2020,MATO GROSSO,Cédulas - 1a. família,20.00,1
5106,2020,MATO GROSSO,Cédulas - 2a. família,20.00,124
5107,2020,MATO GROSSO,Cédulas - 1a. família,50.00,48
5108,2020,MATO GROSSO,Cédulas - 2a. família,50.00,90
5109,2020,MATO GROSSO,Cédulas - 1a. família,100.00,7
5110,2020,MATO GROSSO,Cédulas - 2a. família,100.00,238
5111,2020,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,7
5112,2020,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,6
5113,2020,MATO GROSSO DO SUL,Cédulas - 2a. família,10.00,11
5114,2020,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,8
5115,2020,MATO GROSSO DO SUL,Cédulas - 2a. família,20.00,73
5116,2020,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,105
5117,2020,MATO GROSSO DO SUL,Cédulas - 2a. família,50.00,233
5118,2020,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,7
5119,2020,MATO GROSSO DO SUL,Cédulas - 2a. família,100.00,196
5120,2020,MINAS GERAIS,Cédulas - 1a. família,2.00,6
5121,2020,MINAS GERAIS,Cédulas - 2a. família,2.00,33
5122,2020,MINAS GERAIS,Cédulas - 1a. família,5.00,57
5123,2020,MINAS GERAIS,Cédulas - 2a. família,5.00,99
5124,2020,MINAS GERAIS,Cédulas - 1a. família,10.00,222
5125,2020,MINAS GERAIS,Cédulas - 2a. família,10.00,640
5126,2020,MINAS GERAIS,Cédulas - 1a. família,20.00,24
5127,2020,MINAS GERAIS,Cédulas - 2a. família,20.00,4.582
5128,2020,MINAS GERAIS,Cédulas - 1a. família,50.00,3.025
5129,2020,MINAS GERAIS,Cédulas - 2a. família,50.00,685
5130,2020,MINAS GERAIS,Cédulas - 1a. família,100.00,805
5131,2020,MINAS GERAIS,Cédulas - 2a. família,100.00,3.410
5132,2020,PARÁ,Cédulas - 1a. família,5.00,7
5133,2020,PARÁ,Cédulas - 2a. família,5.00,7
5134,2020,PARÁ,Cédulas - 1a. família,10.00,8
5135,2020,PARÁ,Cédulas - 2a. família,10.00,36
5136,2020,PARÁ,Cédulas - 2a. família,20.00,57
5137,2020,PARÁ,Cédulas - 1a. família,50.00,15
5138,2020,PARÁ,Cédulas - 2a. família,50.00,220
5139,2020,PARÁ,Cédulas - 1a. família,100.00,4
5140,2020,PARÁ,Cédulas - 2a. família,100.00,239
5141,2020,PARAÍBA,Cédulas - 2a. família,5.00,3
5142,2020,PARAÍBA,Cédulas - 1a. família,10.00,7
5143,2020,PARAÍBA,Cédulas - 2a. família,10.00,11
5144,2020,PARAÍBA,Cédulas - 2a. família,20.00,232
5145,2020,PARAÍBA,Cédulas - 1a. família,50.00,19
5146,2020,PARAÍBA,Cédulas - 2a. família,50.00,106
5147,2020,PARAÍBA,Cédulas - 1a. família,100.00,2
5148,2020,PARAÍBA,Cédulas - 2a. família,100.00,141
5149,2020,PARANÁ,Cédulas - 1a. família,2.00,1
5150,2020,PARANÁ,Cédulas - 2a. família,2.00,7
5151,2020,PARANÁ,Cédulas - 1a. família,5.00,78
5152,2020,PARANÁ,Cédulas - 2a. família,5.00,36
5153,2020,PARANÁ,Cédulas - 1a. família,10.00,59
5154,2020,PARANÁ,Cédulas - 2a. família,10.00,335
5155,2020,PARANÁ,Cédulas - 1a. família,20.00,11
5156,2020,PARANÁ,Cédulas - 2a. família,20.00,1.188
5157,2020,PARANÁ,Cédulas - 1a. família,50.00,416
5158,2020,PARANÁ,Cédulas - 2a. família,50.00,358
5159,2020,PARANÁ,Cédulas - 1a. família,100.00,146
5160,2020,PARANÁ,Cédulas - 2a. família,100.00,2.375
5161,2020,PERNAMBUCO,Cédulas - 1a. família,5.00,5
5162,2020,PERNAMBUCO,Cédulas - 2a. família,5.00,18
5163,2020,PERNAMBUCO,Cédulas - 1a. família,10.00,27
5164,2020,PERNAMBUCO,Cédulas - 2a. família,10.00,114
5165,2020,PERNAMBUCO,Cédulas - 1a. família,20.00,2
5166,2020,PERNAMBUCO,Cédulas - 2a. família,20.00,272
5167,2020,PERNAMBUCO,Cédulas - 1a. família,50.00,99
5168,2020,PERNAMBUCO,Cédulas - 2a. família,50.00,196
5169,2020,PERNAMBUCO,Cédulas - 1a. família,100.00,40
5170,2020,PERNAMBUCO,Cédulas - 2a. família,100.00,1.231
5171,2020,PIAUÍ,Cédulas - 1a. família,2.00,1
5172,2020,PIAUÍ,Cédulas - 1a. família,5.00,1
5173,2020,PIAUÍ,Cédulas - 2a. família,5.00,4
5174,2020,PIAUÍ,Cédulas - 1a. família,10.00,3
5175,2020,PIAUÍ,Cédulas - 2a. família,10.00,7
5176,2020,PIAUÍ,Cédulas - 2a. família,20.00,44
5177,2020,PIAUÍ,Cédulas - 1a. família,50.00,4
5178,2020,PIAUÍ,Cédulas - 2a. família,50.00,34
5179,2020,PIAUÍ,Cédulas - 1a. família,100.00,2
5180,2020,PIAUÍ,Cédulas - 2a. família,100.00,145
5181,2020,RIO DE JANEIRO,Cédulas - 1a. família,2.00,3
5182,2020,RIO DE JANEIRO,Cédulas - 2a. família,2.00,20
5183,2020,RIO DE JANEIRO,Cédulas - 1a. família,5.00,28
5184,2020,RIO DE JANEIRO,Cédulas - 2a. família,5.00,87
5185,2020,RIO DE JANEIRO,Cédulas - 1a. família,10.00,59
5186,2020,RIO DE JANEIRO,Cédulas - 2a. família,10.00,274
5187,2020,RIO DE JANEIRO,Cédulas - 1a. família,20.00,7
5188,2020,RIO DE JANEIRO,Cédulas - 2a. família,20.00,1.486
5189,2020,RIO DE JANEIRO,Cédulas - 1a. família,50.00,451
5190,2020,RIO DE JANEIRO,Cédulas - 2a. família,50.00,863
5191,2020,RIO DE JANEIRO,Cédulas - 1a. família,100.00,111
5192,2020,RIO DE JANEIRO,Cédulas - 2a. família,100.00,1.563
5193,2020,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,2
5194,2020,RIO GRANDE DO NORTE,Cédulas - 2a. família,5.00,2
5195,2020,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,4
5196,2020,RIO GRANDE DO NORTE,Cédulas - 2a. família,10.00,23
5197,2020,RIO GRANDE DO NORTE,Cédulas - 2a. família,20.00,70
5198,2020,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,12
5199,2020,RIO GRANDE DO NORTE,Cédulas - 2a. família,50.00,174
5200,2020,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,3
5201,2020,RIO GRANDE DO NORTE,Cédulas - 2a. família,100.00,193
5202,2020,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,2
5203,2020,RIO GRANDE DO SUL,Cédulas - 2a. família,2.00,4
5204,2020,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,17
5205,2020,RIO GRANDE DO SUL,Cédulas - 2a. família,5.00,48
